timestamp,open,high,low,close,volume,datetime
1758093600000,3.0316,3.0328,3.03,3.0312,431029.1788,2025-09-17 07:20:00+00:00
1758093900000,3.0312,3.0373,3.0296,3.035,1577571.8077,2025-09-17 07:25:00+00:00
1758094200000,3.035,3.0365,3.0339,3.0358,786963.804,2025-09-17 07:30:00+00:00
1758094500000,3.0358,3.0369,3.0348,3.0353,290393.0247,2025-09-17 07:35:00+00:00
1758094800000,3.0353,3.0359,3.0335,3.0342,322931.0932,2025-09-17 07:40:00+00:00
1758095100000,3.0342,3.036,3.0338,3.035,233095.4439,2025-09-17 07:45:00+00:00
1758095400000,3.035,3.035,3.0322,3.0329,557496.5163,2025-09-17 07:50:00+00:00
1758095700000,3.0329,3.0335,3.0327,3.0331,585207.052,2025-09-17 07:55:00+00:00
1758096000000,3.0331,3.0331,3.0245,3.0261,874552.2369,2025-09-17 08:00:00+00:00
1758096300000,3.0261,3.0261,3.0202,3.0222,715352.8363,2025-09-17 08:05:00+00:00
1758096600000,3.0222,3.023,3.0188,3.0188,592375.4279,2025-09-17 08:10:00+00:00
1758096900000,3.0188,3.0218,3.0174,3.0188,386635.4029,2025-09-17 08:15:00+00:00
1758097200000,3.0188,3.021,3.018,3.0192,254853.0422,2025-09-17 08:20:00+00:00
1758097500000,3.0192,3.0206,3.0168,3.0199,401177.4754,2025-09-17 08:25:00+00:00
1758097800000,3.0199,3.0202,3.0151,3.0179,559193.4106,2025-09-17 08:30:00+00:00
1758098100000,3.0179,3.0191,3.0149,3.0191,1083737.4808,2025-09-17 08:35:00+00:00
1758098400000,3.0191,3.0191,3.0128,3.0142,715386.3116,2025-09-17 08:40:00+00:00
1758098700000,3.0142,3.0199,3.014,3.019,515382.1668,2025-09-17 08:45:00+00:00
1758099000000,3.019,3.0206,3.018,3.0206,158179.6077,2025-09-17 08:50:00+00:00
1758099300000,3.0206,3.0206,3.0186,3.0193,99643.5567,2025-09-17 08:55:00+00:00
1758099600000,3.0193,3.0193,3.0149,3.0177,255774.3274,2025-09-17 09:00:00+00:00
1758099900000,3.0177,3.0183,3.0161,3.0161,168236.9469,2025-09-17 09:05:00+00:00
1758100200000,3.0161,3.0174,3.0155,3.0165,96852.0294,2025-09-17 09:10:00+00:00
1758100500000,3.0165,3.0166,3.0141,3.0145,213299.8022,2025-09-17 09:15:00+00:00
1758100800000,3.0145,3.0159,3.0128,3.0158,110349.7052,2025-09-17 09:20:00+00:00
1758101100000,3.0158,3.0159,3.0149,3.0158,116655.6048,2025-09-17 09:25:00+00:00
1758101400000,3.0158,3.0162,3.0133,3.0142,134630.9736,2025-09-17 09:30:00+00:00
1758101700000,3.0142,3.015,3.0133,3.0142,102430.3634,2025-09-17 09:35:00+00:00
1758102000000,3.0142,3.0161,3.0134,3.0134,147112.6248,2025-09-17 09:40:00+00:00
1758102300000,3.0134,3.0154,3.0134,3.0145,70874.2978,2025-09-17 09:45:00+00:00
1758102600000,3.0145,3.0164,3.0142,3.0157,73567.0636,2025-09-17 09:50:00+00:00
1758102900000,3.0157,3.016,3.0135,3.0138,209371.4748,2025-09-17 09:55:00+00:00
1758103200000,3.0138,3.0169,3.0136,3.0156,401328.5036,2025-09-17 10:00:00+00:00
1758103500000,3.0156,3.0167,3.0152,3.0157,229370.1419,2025-09-17 10:05:00+00:00
1758103800000,3.0157,3.0174,3.0155,3.0155,61709.6734,2025-09-17 10:10:00+00:00
1758104100000,3.0155,3.0179,3.0151,3.0157,423211.3221,2025-09-17 10:15:00+00:00
1758104400000,3.0157,3.0157,3.0074,3.0078,1406332.0575,2025-09-17 10:20:00+00:00
1758104700000,3.0078,3.0084,3.0014,3.0064,3448759.766,2025-09-17 10:25:00+00:00
1758105000000,3.0064,3.0077,3.0052,3.0057,467660.7009,2025-09-17 10:30:00+00:00
1758105300000,3.0057,3.0083,3.0045,3.008,284120.1672,2025-09-17 10:35:00+00:00
1758105600000,3.008,3.0102,3.0079,3.0088,220677.0,2025-09-17 10:40:00+00:00
1758105900000,3.0088,3.0108,3.0083,3.0105,130356.5133,2025-09-17 10:45:00+00:00
1758106200000,3.0105,3.0111,3.007,3.0101,2464797.1588,2025-09-17 10:50:00+00:00
1758106500000,3.0101,3.012,3.0088,3.0115,352354.2838,2025-09-17 10:55:00+00:00
1758106800000,3.0115,3.0128,3.0098,3.0101,262435.4439,2025-09-17 11:00:00+00:00
1758107100000,3.0101,3.0131,3.0101,3.0131,316172.4887,2025-09-17 11:05:00+00:00
1758107400000,3.0131,3.0131,3.0087,3.0123,134931.362,2025-09-17 11:10:00+00:00
1758107700000,3.0123,3.0123,3.0058,3.0066,419642.3151,2025-09-17 11:15:00+00:00
1758108000000,3.0066,3.0119,3.006,3.0114,444348.2683,2025-09-17 11:20:00+00:00
1758108300000,3.0114,3.0123,3.0096,3.0113,131278.86,2025-09-17 11:25:00+00:00
1758108600000,3.0113,3.0113,3.008,3.0083,207199.4405,2025-09-17 11:30:00+00:00
1758108900000,3.0083,3.0098,3.0068,3.0087,391972.2487,2025-09-17 11:35:00+00:00
1758109200000,3.0087,3.0092,3.0079,3.0079,86567.3772,2025-09-17 11:40:00+00:00
1758109500000,3.0079,3.0105,3.0072,3.0098,143632.4301,2025-09-17 11:45:00+00:00
1758109800000,3.0098,3.01,3.0077,3.0085,109453.7166,2025-09-17 11:50:00+00:00
1758110100000,3.0085,3.0091,3.0071,3.0072,153193.2409,2025-09-17 11:55:00+00:00
1758110400000,3.0072,3.0118,3.0072,3.0103,306888.6729,2025-09-17 12:00:00+00:00
1758110700000,3.0103,3.0103,3.0069,3.008,291487.9883,2025-09-17 12:05:00+00:00
1758111000000,3.008,3.0165,3.008,3.0161,484629.7861,2025-09-17 12:10:00+00:00
1758111300000,3.0161,3.0179,3.0125,3.0179,286134.3066,2025-09-17 12:15:00+00:00
1758111600000,3.0179,3.0209,3.0179,3.0194,625834.7595,2025-09-17 12:20:00+00:00
1758111900000,3.0194,3.0219,3.0194,3.0211,336545.6628,2025-09-17 12:25:00+00:00
1758112200000,3.0211,3.0233,3.0192,3.0219,522646.8731,2025-09-17 12:30:00+00:00
1758112500000,3.0219,3.0221,3.0196,3.0203,312076.481,2025-09-17 12:35:00+00:00
1758112800000,3.0203,3.0211,3.0173,3.0205,549456.489,2025-09-17 12:40:00+00:00
1758113100000,3.0205,3.0216,3.0181,3.0211,180660.2199,2025-09-17 12:45:00+00:00
1758113400000,3.0211,3.024,3.0204,3.0235,231904.5763,2025-09-17 12:50:00+00:00
1758113700000,3.0235,3.0248,3.0229,3.0229,262388.48,2025-09-17 12:55:00+00:00
1758114000000,3.0229,3.0244,3.022,3.0232,295725.0059,2025-09-17 13:00:00+00:00
1758114300000,3.0232,3.0232,3.0183,3.0184,486123.1818,2025-09-17 13:05:00+00:00
1758114600000,3.0184,3.0197,3.0168,3.0185,249188.1898,2025-09-17 13:10:00+00:00
1758114900000,3.0185,3.0242,3.018,3.0242,255871.826,2025-09-17 13:15:00+00:00
1758115200000,3.0242,3.0292,3.0241,3.0291,463146.057,2025-09-17 13:20:00+00:00
1758115500000,3.0291,3.0291,3.0277,3.0288,280876.5492,2025-09-17 13:25:00+00:00
1758115800000,3.0288,3.0367,3.0276,3.0294,1701521.5319,2025-09-17 13:30:00+00:00
1758116100000,3.0294,3.0304,3.0222,3.0279,886181.2842,2025-09-17 13:35:00+00:00
1758116400000,3.0279,3.0285,3.0188,3.0212,1070538.0358,2025-09-17 13:40:00+00:00
1758116700000,3.0212,3.0287,3.0173,3.0279,696514.0508,2025-09-17 13:45:00+00:00
1758117000000,3.0279,3.0318,3.0248,3.0271,1402320.8568,2025-09-17 13:50:00+00:00
1758117300000,3.0271,3.0279,3.0214,3.0214,469470.6635,2025-09-17 13:55:00+00:00
1758117600000,3.0214,3.0256,3.0175,3.0244,1388297.3225,2025-09-17 14:00:00+00:00
1758117900000,3.0244,3.0286,3.0229,3.0241,434363.0868,2025-09-17 14:05:00+00:00
1758118200000,3.0241,3.0289,3.0225,3.0289,196451.691,2025-09-17 14:10:00+00:00
1758118500000,3.0289,3.0293,3.0205,3.021,338460.0515,2025-09-17 14:15:00+00:00
1758118800000,3.021,3.027,3.0196,3.0262,293787.8607,2025-09-17 14:20:00+00:00
1758119100000,3.0262,3.0278,3.0154,3.0194,1078718.0649,2025-09-17 14:25:00+00:00
1758119400000,3.0194,3.0225,3.0126,3.0185,1096774.9531,2025-09-17 14:30:00+00:00
1758119700000,3.0185,3.0188,3.0145,3.0185,430562.9313,2025-09-17 14:35:00+00:00
1758120000000,3.0185,3.02,3.011,3.011,425465.0335,2025-09-17 14:40:00+00:00
1758120300000,3.011,3.0152,3.0083,3.0085,909458.7104,2025-09-17 14:45:00+00:00
1758120600000,3.0085,3.0143,3.0072,3.0143,599592.5403,2025-09-17 14:50:00+00:00
1758120900000,3.0143,3.0158,3.0117,3.0128,182270.4632,2025-09-17 14:55:00+00:00
1758121200000,3.0128,3.0167,3.012,3.0157,161521.1496,2025-09-17 15:00:00+00:00
1758121500000,3.0157,3.0189,3.0142,3.0181,966947.8068,2025-09-17 15:05:00+00:00
1758121800000,3.0181,3.019,3.0144,3.0178,336453.2907,2025-09-17 15:10:00+00:00
1758122100000,3.0178,3.0222,3.0174,3.0203,183909.2377,2025-09-17 15:15:00+00:00
1758122400000,3.0203,3.0203,3.0167,3.017,272180.6555,2025-09-17 15:20:00+00:00
1758122700000,3.017,3.018,3.015,3.0153,212971.3587,2025-09-17 15:25:00+00:00
1758123000000,3.0153,3.0214,3.0153,3.0193,264182.7857,2025-09-17 15:30:00+00:00
1758123300000,3.0193,3.0206,3.0183,3.0191,52426.4165,2025-09-17 15:35:00+00:00
1758123600000,3.0191,3.0222,3.0179,3.0219,331714.1372,2025-09-17 15:40:00+00:00
1758123900000,3.0219,3.0232,3.0186,3.0204,152665.5298,2025-09-17 15:45:00+00:00
1758124200000,3.0204,3.022,3.02,3.022,137984.7273,2025-09-17 15:50:00+00:00
1758124500000,3.022,3.0246,3.0213,3.0213,183997.052,2025-09-17 15:55:00+00:00
1758124800000,3.0213,3.0214,3.0134,3.0142,626029.8278,2025-09-17 16:00:00+00:00
1758125100000,3.0142,3.0173,3.014,3.0144,193274.3485,2025-09-17 16:05:00+00:00
1758125400000,3.0144,3.0154,3.0091,3.0122,552025.2161,2025-09-17 16:10:00+00:00
1758125700000,3.0122,3.0141,3.0089,3.0089,286937.0726,2025-09-17 16:15:00+00:00
1758126000000,3.0089,3.0138,3.0089,3.0113,200935.0452,2025-09-17 16:20:00+00:00
1758126300000,3.0113,3.0163,3.0113,3.0163,77966.444,2025-09-17 16:25:00+00:00
1758126600000,3.0163,3.0163,3.0116,3.0126,148942.5291,2025-09-17 16:30:00+00:00
1758126900000,3.0126,3.0183,3.0126,3.0148,368415.4582,2025-09-17 16:35:00+00:00
1758127200000,3.0148,3.0181,3.0122,3.0174,311709.151,2025-09-17 16:40:00+00:00
1758127500000,3.0174,3.02,3.0162,3.02,220416.4832,2025-09-17 16:45:00+00:00
1758127800000,3.02,3.0233,3.0195,3.0229,439973.5988,2025-09-17 16:50:00+00:00
1758128100000,3.0229,3.0229,3.0201,3.0209,358862.3298,2025-09-17 16:55:00+00:00
1758128400000,3.0209,3.0223,3.0191,3.0201,290174.0195,2025-09-17 17:00:00+00:00
1758128700000,3.0201,3.0207,3.0175,3.0175,91458.3346,2025-09-17 17:05:00+00:00
1758129000000,3.0175,3.02,3.0169,3.0196,222797.7947,2025-09-17 17:10:00+00:00
1758129300000,3.0196,3.0229,3.0182,3.0182,259432.5829,2025-09-17 17:15:00+00:00
1758129600000,3.0182,3.0222,3.0181,3.0217,143073.5281,2025-09-17 17:20:00+00:00
1758129900000,3.0217,3.0278,3.0178,3.0277,426335.018,2025-09-17 17:25:00+00:00
1758130200000,3.0277,3.0413,3.0277,3.0405,844357.5705,2025-09-17 17:30:00+00:00
1758130500000,3.0405,3.0446,3.0341,3.038,1574787.8685,2025-09-17 17:35:00+00:00
1758130800000,3.038,3.0472,3.0366,3.0399,1995385.2449,2025-09-17 17:40:00+00:00
1758131100000,3.0399,3.0444,3.0365,3.0422,699541.0536,2025-09-17 17:45:00+00:00
1758131400000,3.0422,3.0448,3.0384,3.0422,3001534.2439,2025-09-17 17:50:00+00:00
1758131700000,3.0422,3.0668,3.0164,3.0179,22560431.9571,2025-09-17 17:55:00+00:00
1758132000000,3.0179,3.0632,3.0129,3.0579,29868227.3415,2025-09-17 18:00:00+00:00
1758132300000,3.0579,3.0623,3.0402,3.0434,4401931.5333,2025-09-17 18:05:00+00:00
1758132600000,3.0434,3.046,3.0133,3.0159,5523935.9914,2025-09-17 18:10:00+00:00
1758132900000,3.0159,3.0262,3.0046,3.0244,5047716.4996,2025-09-17 18:15:00+00:00
1758133200000,3.0244,3.0356,3.0142,3.031,4248944.0211,2025-09-17 18:20:00+00:00
1758133500000,3.031,3.0407,3.0289,3.0362,1281023.8074,2025-09-17 18:25:00+00:00
1758133800000,3.0362,3.0368,3.0189,3.0205,3286792.4058,2025-09-17 18:30:00+00:00
1758134100000,3.0205,3.0234,3.0079,3.0105,2690649.5065,2025-09-17 18:35:00+00:00
1758134400000,3.0105,3.0173,2.9896,2.9927,8202419.487,2025-09-17 18:40:00+00:00
1758134700000,2.9927,3.0075,2.9807,2.9962,7831143.6767,2025-09-17 18:45:00+00:00
1758135000000,2.9962,2.997,2.9824,2.9836,2983576.0623,2025-09-17 18:50:00+00:00
1758135300000,2.9836,2.9995,2.9829,2.9967,1744265.5206,2025-09-17 18:55:00+00:00
1758135600000,2.9967,3.0115,2.9941,3.0114,3501414.1991,2025-09-17 19:00:00+00:00
1758135900000,3.0114,3.0297,3.0094,3.024,3514859.3855,2025-09-17 19:05:00+00:00
1758136200000,3.024,3.0281,3.0141,3.0182,1216002.8043,2025-09-17 19:10:00+00:00
1758136500000,3.0182,3.0236,3.0115,3.0125,1568344.7831,2025-09-17 19:15:00+00:00
1758136800000,3.0125,3.02,3.0094,3.0198,1219429.9255,2025-09-17 19:20:00+00:00
1758137100000,3.0198,3.0337,3.0195,3.0268,1657838.7813,2025-09-17 19:25:00+00:00
1758137400000,3.0268,3.031,3.0237,3.028,1236983.2714,2025-09-17 19:30:00+00:00
1758137700000,3.028,3.0372,3.028,3.0331,931411.1387,2025-09-17 19:35:00+00:00
1758138000000,3.0331,3.042,3.0325,3.0377,2025747.8453,2025-09-17 19:40:00+00:00
1758138300000,3.0377,3.0396,3.0314,3.0341,741172.4805,2025-09-17 19:45:00+00:00
1758138600000,3.0341,3.0398,3.0322,3.0381,621827.1692,2025-09-17 19:50:00+00:00
1758138900000,3.0381,3.0404,3.0306,3.0313,645877.6611,2025-09-17 19:55:00+00:00
1758139200000,3.0313,3.038,3.0308,3.0363,1007744.0917,2025-09-17 20:00:00+00:00
1758139500000,3.0363,3.0485,3.0345,3.047,1169988.6155,2025-09-17 20:05:00+00:00
1758139800000,3.047,3.0488,3.0435,3.0436,744770.4885,2025-09-17 20:10:00+00:00
1758140100000,3.0436,3.0475,3.0406,3.0471,929465.0923,2025-09-17 20:15:00+00:00
1758140400000,3.0471,3.0474,3.0404,3.0404,421598.231,2025-09-17 20:20:00+00:00
1758140700000,3.0404,3.0404,3.0299,3.0299,851363.1501,2025-09-17 20:25:00+00:00
1758141000000,3.0299,3.0313,3.0232,3.031,2257068.709,2025-09-17 20:30:00+00:00
1758141300000,3.031,3.0315,3.0226,3.023,718564.8987,2025-09-17 20:35:00+00:00
1758141600000,3.023,3.0249,3.0187,3.0247,470282.4995,2025-09-17 20:40:00+00:00
1758141900000,3.0247,3.0293,3.0237,3.0244,553896.9659,2025-09-17 20:45:00+00:00
1758142200000,3.0244,3.0267,3.0191,3.0192,264874.2705,2025-09-17 20:50:00+00:00
1758142500000,3.0192,3.0192,3.0115,3.0139,910251.7894,2025-09-17 20:55:00+00:00
1758142800000,3.0139,3.0142,3.005,3.0052,1476906.4363,2025-09-17 21:00:00+00:00
1758143100000,3.0052,3.0086,3.0048,3.0079,741612.7818,2025-09-17 21:05:00+00:00
1758143400000,3.0079,3.0225,3.0066,3.0225,851881.2465,2025-09-17 21:10:00+00:00
1758143700000,3.0225,3.0262,3.019,3.0228,386664.3413,2025-09-17 21:15:00+00:00
1758144000000,3.0228,3.0277,3.0201,3.0272,364738.0523,2025-09-17 21:20:00+00:00
1758144300000,3.0272,3.029,3.0223,3.0223,292434.154,2025-09-17 21:25:00+00:00
1758144600000,3.0223,3.0277,3.0215,3.0226,545988.3322,2025-09-17 21:30:00+00:00
1758144900000,3.0226,3.029,3.0211,3.0287,238557.6082,2025-09-17 21:35:00+00:00
1758145200000,3.0287,3.0322,3.0271,3.0322,459010.1958,2025-09-17 21:40:00+00:00
1758145500000,3.0322,3.0379,3.0321,3.0365,442896.7906,2025-09-17 21:45:00+00:00
1758145800000,3.0365,3.0382,3.0259,3.0312,590214.4984,2025-09-17 21:50:00+00:00
1758146100000,3.0312,3.0316,3.026,3.0311,343611.8828,2025-09-17 21:55:00+00:00
1758146400000,3.0311,3.0447,3.0311,3.0434,968552.0019,2025-09-17 22:00:00+00:00
1758146700000,3.0434,3.0495,3.0411,3.0484,1086307.4006,2025-09-17 22:05:00+00:00
1758147000000,3.0484,3.0567,3.0457,3.0538,1490708.3442,2025-09-17 22:10:00+00:00
1758147300000,3.0538,3.0561,3.0494,3.0506,798150.1736,2025-09-17 22:15:00+00:00
1758147600000,3.0506,3.0595,3.0506,3.0543,1057061.0741,2025-09-17 22:20:00+00:00
1758147900000,3.0543,3.0688,3.0541,3.0675,1599313.431,2025-09-17 22:25:00+00:00
1758148200000,3.0675,3.073,3.0658,3.071,1682790.056,2025-09-17 22:30:00+00:00
1758148500000,3.071,3.0755,3.07,3.0738,662921.9208,2025-09-17 22:35:00+00:00
1758148800000,3.0738,3.0753,3.0687,3.0749,721694.9142,2025-09-17 22:40:00+00:00
1758149100000,3.0749,3.0768,3.0707,3.0761,961933.3047,2025-09-17 22:45:00+00:00
1758149400000,3.0761,3.0899,3.0752,3.0896,1932965.9058,2025-09-17 22:50:00+00:00
1758149700000,3.0896,3.0908,3.0844,3.0861,2235502.6102,2025-09-17 22:55:00+00:00
1758150000000,3.0861,3.1039,3.086,3.1037,2174432.4239,2025-09-17 23:00:00+00:00
1758150300000,3.1037,3.1069,3.0926,3.0976,2053260.9766,2025-09-17 23:05:00+00:00
1758150600000,3.0976,3.0979,3.0878,3.0907,2140944.2506,2025-09-17 23:10:00+00:00
1758150900000,3.0907,3.0931,3.0767,3.0769,2277735.0575,2025-09-17 23:15:00+00:00
1758151200000,3.0769,3.0864,3.0716,3.0847,1193141.5058,2025-09-17 23:20:00+00:00
1758151500000,3.0847,3.0873,3.078,3.0794,755696.954,2025-09-17 23:25:00+00:00
1758151800000,3.0794,3.0887,3.0794,3.0843,1540405.4739,2025-09-17 23:30:00+00:00
1758152100000,3.0843,3.0851,3.072,3.0733,1016629.2381,2025-09-17 23:35:00+00:00
1758152400000,3.0733,3.0744,3.0683,3.0706,1443670.2447,2025-09-17 23:40:00+00:00
1758152700000,3.0706,3.0785,3.0701,3.0785,575157.4791,2025-09-17 23:45:00+00:00
1758153000000,3.0785,3.084,3.0772,3.0823,823322.4165,2025-09-17 23:50:00+00:00
1758153300000,3.0823,3.0839,3.0811,3.0831,309611.8108,2025-09-17 23:55:00+00:00
1758153600000,3.0831,3.0887,3.0811,3.0842,405937.4042,2025-09-18 00:00:00+00:00
1758153900000,3.0842,3.0914,3.0841,3.0901,457581.0105,2025-09-18 00:05:00+00:00
1758154200000,3.0901,3.0931,3.0885,3.0921,623881.8205,2025-09-18 00:10:00+00:00
1758154500000,3.0921,3.0945,3.0853,3.0863,625221.8069,2025-09-18 00:15:00+00:00
1758154800000,3.0863,3.0906,3.0825,3.083,824771.8788,2025-09-18 00:20:00+00:00
1758155100000,3.083,3.0851,3.0762,3.079,680761.0292,2025-09-18 00:25:00+00:00
1758155400000,3.079,3.0865,3.0779,3.0849,722122.018,2025-09-18 00:30:00+00:00
1758155700000,3.0849,3.0862,3.0779,3.085,376496.5076,2025-09-18 00:35:00+00:00
1758156000000,3.085,3.0894,3.0841,3.086,436862.7099,2025-09-18 00:40:00+00:00
1758156300000,3.086,3.0883,3.0823,3.0843,426536.5225,2025-09-18 00:45:00+00:00
1758156600000,3.0843,3.0843,3.078,3.0786,247333.5664,2025-09-18 00:50:00+00:00
1758156900000,3.0786,3.0786,3.074,3.075,654011.1718,2025-09-18 00:55:00+00:00
1758157200000,3.075,3.0755,3.0699,3.0732,720693.6874,2025-09-18 01:00:00+00:00
1758157500000,3.0732,3.0828,3.0732,3.0808,612178.5322,2025-09-18 01:05:00+00:00
1758157800000,3.0808,3.0852,3.0808,3.0834,151927.3867,2025-09-18 01:10:00+00:00
1758158100000,3.0834,3.0834,3.0781,3.0792,266551.128,2025-09-18 01:15:00+00:00
1758158400000,3.0792,3.0883,3.0778,3.087,335210.803,2025-09-18 01:20:00+00:00
1758158700000,3.087,3.0877,3.0817,3.0817,662287.5513,2025-09-18 01:25:00+00:00
1758159000000,3.0817,3.0884,3.0779,3.0855,494041.573,2025-09-18 01:30:00+00:00
1758159300000,3.0855,3.0928,3.0851,3.0918,1402722.5249,2025-09-18 01:35:00+00:00
1758159600000,3.0918,3.0976,3.0911,3.0962,455091.3428,2025-09-18 01:40:00+00:00
1758159900000,3.0962,3.0991,3.0927,3.0927,816078.0646,2025-09-18 01:45:00+00:00
1758160200000,3.0927,3.0927,3.0892,3.0901,265243.1882,2025-09-18 01:50:00+00:00
1758160500000,3.0901,3.0943,3.0901,3.0918,187974.9207,2025-09-18 01:55:00+00:00
1758160800000,3.0918,3.094,3.0874,3.0939,408690.9879,2025-09-18 02:00:00+00:00
1758161100000,3.0939,3.094,3.0861,3.0862,462644.3604,2025-09-18 02:05:00+00:00
1758161400000,3.0862,3.0894,3.0839,3.0871,446292.994,2025-09-18 02:10:00+00:00
1758161700000,3.0871,3.0877,3.0811,3.0812,488707.3004,2025-09-18 02:15:00+00:00
1758162000000,3.0812,3.085,3.08,3.0806,311436.5994,2025-09-18 02:20:00+00:00
1758162300000,3.0806,3.0812,3.0791,3.0811,279636.2824,2025-09-18 02:25:00+00:00
1758162600000,3.0811,3.0886,3.0811,3.0816,334733.029,2025-09-18 02:30:00+00:00
1758162900000,3.0816,3.0837,3.0811,3.0821,99009.1808,2025-09-18 02:35:00+00:00
1758163200000,3.0821,3.0838,3.0796,3.0823,132431.8594,2025-09-18 02:40:00+00:00
1758163500000,3.0823,3.0908,3.082,3.0908,286302.2822,2025-09-18 02:45:00+00:00
1758163800000,3.0908,3.0951,3.0908,3.0927,523067.9701,2025-09-18 02:50:00+00:00
1758164100000,3.0927,3.095,3.0925,3.0946,215296.8564,2025-09-18 02:55:00+00:00
1758164400000,3.0946,3.0991,3.0909,3.0989,495680.0816,2025-09-18 03:00:00+00:00
1758164700000,3.0989,3.103,3.0985,3.1015,1306915.6921,2025-09-18 03:05:00+00:00
1758165000000,3.1015,3.109,3.0994,3.1084,2433045.5513,2025-09-18 03:10:00+00:00
1758165300000,3.1084,3.1114,3.1012,3.1056,1591842.145,2025-09-18 03:15:00+00:00
1758165600000,3.1056,3.1085,3.1013,3.1013,778408.1116,2025-09-18 03:20:00+00:00
1758165900000,3.1013,3.1069,3.1001,3.1048,555424.0253,2025-09-18 03:25:00+00:00
1758166200000,3.1048,3.1068,3.101,3.101,363987.05,2025-09-18 03:30:00+00:00
1758166500000,3.101,3.1065,3.1006,3.1064,320599.606,2025-09-18 03:35:00+00:00
1758166800000,3.1064,3.1088,3.1053,3.1055,242363.6264,2025-09-18 03:40:00+00:00
1758167100000,3.1055,3.1077,3.1031,3.1045,366214.1782,2025-09-18 03:45:00+00:00
1758167400000,3.1045,3.106,3.1017,3.106,281872.3542,2025-09-18 03:50:00+00:00
1758167700000,3.106,3.1095,3.1041,3.1046,385238.9072,2025-09-18 03:55:00+00:00
1758168000000,3.1046,3.1066,3.1031,3.1031,330065.2481,2025-09-18 04:00:00+00:00
1758168300000,3.1031,3.1037,3.0989,3.1003,1065020.4011,2025-09-18 04:05:00+00:00
1758168600000,3.1003,3.1054,3.1002,3.1017,337462.8331,2025-09-18 04:10:00+00:00
1758168900000,3.1017,3.1047,3.1013,3.1023,590468.1812,2025-09-18 04:15:00+00:00
1758169200000,3.1023,3.1023,3.0957,3.0991,915269.3088,2025-09-18 04:20:00+00:00
1758169500000,3.0991,3.0991,3.0961,3.0968,480337.4938,2025-09-18 04:25:00+00:00
1758169800000,3.0968,3.1005,3.0956,3.098,293749.7908,2025-09-18 04:30:00+00:00
1758170100000,3.098,3.0989,3.0919,3.0919,510420.4822,2025-09-18 04:35:00+00:00
1758170400000,3.0919,3.0965,3.0919,3.0963,421225.2862,2025-09-18 04:40:00+00:00
1758170700000,3.0963,3.0984,3.096,3.0967,291726.7667,2025-09-18 04:45:00+00:00
1758171000000,3.0967,3.0968,3.0928,3.0935,185414.887,2025-09-18 04:50:00+00:00
1758171300000,3.0935,3.098,3.0906,3.0977,1086069.7798,2025-09-18 04:55:00+00:00
1758171600000,3.0977,3.0979,3.0921,3.0925,252182.8342,2025-09-18 05:00:00+00:00
1758171900000,3.0925,3.0946,3.0919,3.0921,169408.0359,2025-09-18 05:05:00+00:00
1758172200000,3.0921,3.0963,3.0921,3.0922,456766.635,2025-09-18 05:10:00+00:00
1758172500000,3.0922,3.0942,3.0871,3.0881,767619.6176,2025-09-18 05:15:00+00:00
1758172800000,3.0881,3.0909,3.0881,3.0903,139993.0889,2025-09-18 05:20:00+00:00
1758173100000,3.0903,3.0903,3.0829,3.0834,892750.739,2025-09-18 05:25:00+00:00
1758173400000,3.0834,3.0848,3.081,3.0824,620460.2369,2025-09-18 05:30:00+00:00
1758173700000,3.0824,3.084,3.0766,3.0772,809364.8656,2025-09-18 05:35:00+00:00
1758174000000,3.0772,3.0818,3.0772,3.0799,480565.9868,2025-09-18 05:40:00+00:00
1758174300000,3.0799,3.0812,3.0769,3.0785,448708.1684,2025-09-18 05:45:00+00:00
1758174600000,3.0785,3.0799,3.0769,3.0783,347596.2533,2025-09-18 05:50:00+00:00
1758174900000,3.0783,3.0802,3.0771,3.08,301955.0,2025-09-18 05:55:00+00:00
1758175200000,3.08,3.0819,3.0727,3.0739,2670640.9133,2025-09-18 06:00:00+00:00
1758175500000,3.0739,3.0743,3.0696,3.0702,856803.1232,2025-09-18 06:05:00+00:00
1758175800000,3.0702,3.0702,3.0586,3.0598,1653160.9705,2025-09-18 06:10:00+00:00
1758176100000,3.0598,3.0664,3.0569,3.0616,1379334.4511,2025-09-18 06:15:00+00:00
1758176400000,3.0616,3.0661,3.0602,3.0618,503225.435,2025-09-18 06:20:00+00:00
1758176700000,3.0618,3.0634,3.056,3.0576,801724.0021,2025-09-18 06:25:00+00:00
1758177000000,3.0576,3.061,3.0541,3.0595,2145071.5429,2025-09-18 06:30:00+00:00
1758177300000,3.0595,3.0652,3.0595,3.0618,646106.3249,2025-09-18 06:35:00+00:00
1758177600000,3.0618,3.065,3.0618,3.0642,230007.8885,2025-09-18 06:40:00+00:00
1758177900000,3.0642,3.0701,3.0642,3.0695,2115679.7284,2025-09-18 06:45:00+00:00
1758178200000,3.0695,3.0697,3.0645,3.0658,719011.1604,2025-09-18 06:50:00+00:00
1758178500000,3.0658,3.0705,3.0658,3.0702,272239.9682,2025-09-18 06:55:00+00:00
1758178800000,3.0702,3.074,3.0697,3.0729,822184.8651,2025-09-18 07:00:00+00:00
1758179100000,3.0729,3.0744,3.0711,3.0732,311203.7053,2025-09-18 07:05:00+00:00
1758179400000,3.0732,3.0765,3.0732,3.0761,697486.5404,2025-09-18 07:10:00+00:00
